"2022-10-18 00:01:02.589312","root[root] @  [172.21.0.2]",855,100,"Query","SELECT `django_q_schedule`.`id`, `django_q_schedule`.`name`, `django_q_schedule`.`func`, `django_q_schedule`.`hook`, `django_q_schedule`.`args`, `django_q_schedule`.`kwargs`, `django_q_schedule`.`schedule_type`, `django_q_schedule`.`minutes`, `django_q_schedule`.`repeats`, `django_q_schedule`.`next_run`, `django_q_schedule`.`cron`, `django_q_schedule`.`task`, `django_q_schedule`.`cluster` FROM `django_q_schedule` WHERE (NOT (`django_q_schedule`.`repeats` = 0) AND `django_q_schedule`.`next_run` < '2022-10-18 00:01:02.588136' AND (`django_q_schedule`.`cluster` IS NULL OR `django_q_schedule`.`cluster` = 'archery')) ORDER BY `django_q_schedule`.`next_run` ASC FOR UPDATE"
"2022-10-18 00:01:02.589933","root[root] @  [172.21.0.2]",855,100,"Query","commit"
"2022-10-18 00:01:02.590153","root[root] @  [172.21.0.2]",855,100,"Query","set autocommit=1"
"2022-10-18 00:01:12.268341","root[root] @  [172.21.0.2]",753,100,"Quit",""
"2022-10-18 00:01:12.286225","[root] @  [172.21.0.2]",856,100,"Connect","root@172.21.0.2 on archery using SSL/TLS"
"2022-10-18 00:01:12.286518","root[root] @  [172.21.0.2]",856,100,"Query","SET sql_mode='STRICT_TRANS_TABLES'"
"2022-10-18 00:01:12.286785","root[root] @  [172.21.0.2]",856,100,"Query","set autocommit=0"
"2022-10-18 00:01:12.287011","root[root] @  [172.21.0.2]",856,100,"Query","set autocommit=1"
"2022-10-18 00:01:12.287237","root[root] @  [172.21.0.2]",856,100,"Query","SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED"
"2022-10-18 00:01:12.287481","root[root] @  [172.21.0.2]",856,100,"Query","SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`expire_date` > '2022-10-18 00:01:12.270276' AND `django_session`.`session_key` = 'x6maf2w80lmkvntevea1typ22y98fllc') LIMIT 21"
"2022-10-18 00:01:12.289116","root[root] @  [172.21.0.2]",856,100,"Query","SELECT `sql_users`.`id`, `sql_users`.`password`, `sql_users`.`last_login`, `sql_users`.`is_superuser`, `sql_users`.`username`, `sql_users`.`first_name`, `sql_users`.`last_name`, `sql_users`.`email`, `sql_users`.`is_staff`, `sql_users`.`is_active`, `sql_users`.`date_joined`, `sql_users`.`display`, `sql_users`.`ding_user_id`, `sql_users`.`wx_user_id`, `sql_users`.`feishu_open_id`, `sql_users`.`failed_login_count`, `sql_users`.`last_login_failed_at` FROM `sql_users` WHERE `sql_users`.`id` = 1 LIMIT 21"
"2022-10-18 00:01:12.290437","root[root] @  [172.21.0.2]",856,100,"Query","SELECT `sql_instance`.`id`, `sql_instance`.`instance_name`, `sql_instance`.`type`, `sql_instance`.`db_type`, `sql_instance`.`mode`, `sql_instance`.`host`, `sql_instance`.`port`, `sql_instance`.`user`, `sql_instance`.`password`, `sql_instance`.`db_name`, `sql_instance`.`charset`, `sql_instance`.`service_name`, `sql_instance`.`sid`, `sql_instance`.`tunnel_id`, `sql_instance`.`create_time`, `sql_instance`.`update_time` FROM `sql_instance` WHERE (`sql_instance`.`db_type` = 'mysql' AND `sql_instance`.`instance_name` = 'archery') LIMIT 21"
"2022-10-18 00:01:12.291536","root[root] @  [172.21.0.2]",856,100,"Query","SELECT `sql_config`.`item`, `sql_config`.`value` FROM `sql_config`"
"2022-10-18 00:01:12.307598","[root] @  [172.21.0.2]",857,100,"Connect","root@172.21.0.2 on archery using SSL/TLS"
"2022-10-18 00:01:12.307966","root[root] @  [172.21.0.2]",857,100,"Query","set autocommit=0"
"2022-10-18 00:01:12.308160","root[root] @  [172.21.0.2]",857,100,"Query","set autocommit=1"
"2022-10-18 00:01:12.308340","root[root] @  [172.21.0.2]",857,100,"Query","set session max_execution_time=0"
"2022-10-18 00:01:12.308581","root[root] @  [172.21.0.2]",857,100,"Query","SELECT\n                        TABLE_NAME as table_name,\n                        ENGINE as engine,\n                        ROW_FORMAT as row_format,\n                        TABLE_ROWS as table_rows,\n                        AVG_ROW_LENGTH as avg_row_length,\n                        round(DATA_LENGTH/1024, 2) as data_length,\n                        MAX_DATA_LENGTH as max_data_length,\n                        round(INDEX_LENGTH/1024, 2) as index_length,\n                        round((DATA_LENGTH + INDEX_LENGTH)/1024, 2) as data_total,\n                        DATA_FREE as data_free,\n                        AUTO_INCREMENT as auto_increment,\n                        TABLE_COLLATION as table_collation,\n                        CREATE_TIME as create_time,\n                        CHECK_TIME as check_time,\n                        UPDATE_TIME as update_time,\n                        TABLE_COMMENT as table_comment\n                    FROM\n                        information_schema.TABLES\n                    WHERE\n                        TABLE_SCHEMA='archery'\n                            AND TABLE_NAME='sql_config\\' ORDER BY 1--'"
"2022-10-18 00:01:12.308988","root[root] @  [172.21.0.2]",857,100,"Quit",""
"2022-10-18 00:01:12.310478","root[root] @  [172.21.0.2]",856,100,"Query","set autocommit=0"
"2022-10-18 00:01:12.311202","root[root] @  [172.21.0.2]",856,100,"Query","UPDATE `django_session` SET `session_data` = '.eJxVjEEOwiAQRe_C2hBoaZm6dO8ZyMwwSNVAUtqV8e7apAvd_vfef6mA25rD1mQJc1RnZdXpdyPkh5QdxDuWW9Vcy7rMpHdFH7Tpa43yvBzu30HGlr-1EAtAJGuBo-tdT-SmJIM3Y2Qxxk9gyaZxAHGYyHaGfO9BOhQCdka9P_94OF4:1okSYC:ysXhWf-gQ9h_dool8NigwDYXISSJiI6wlKlUS6W4otQ', `expire_date` = '2022-10-18 05:01:12.310287' WHERE `django_session`.`session_key` = 'x6maf2w80lmkvntevea1typ22y98fllc'"
"2022-10-18 00:01:12.311717","root[root] @  [172.21.0.2]",856,100,"Query","commit"
"2022-10-18 00:01:12.358478","root[root] @  [172.21.0.2]",856,100,"Query","set autocommit=1"
"2022-10-18 00:01:15.258854","root[root] @ localhost []",844,100,"Query","SELECT     * FROM     mysql.general_log"
"2022-10-18 00:01:32.675762","root[root] @  [172.21.0.2]",855,100,"Quit",""
"2022-10-18 00:01:32.692007","[root] @  [172.21.0.2]",858,100,"Connect","root@172.21.0.2 on archery using SSL/TLS"
"2022-10-18 00:01:32.692294","root[root] @  [172.21.0.2]",858,100,"Query","SET sql_mode='STRICT_TRANS_TABLES'"
"2022-10-18 00:01:32.692558","root[root] @  [172.21.0.2]",858,100,"Query","set autocommit=0"
"2022-10-18 00:01:32.692785","root[root] @  [172.21.0.2]",858,100,"Query","set autocommit=1"
"2022-10-18 00:01:32.693043","root[root] @  [172.21.0.2]",858,100,"Query","SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED"
"2022-10-18 00:01:32.693248","root[root] @  [172.21.0.2]",858,100,"Query","set autocommit=0"
"2022-10-18 00:01:32.694874","root[root] @  [172.21.0.2]",858,100,"Query","SELECT `django_q_schedule`.`id`, `django_q_schedule`.`name`, `django_q_schedule`.`func`, `django_q_schedule`.`hook`, `django_q_schedule`.`args`, `django_q_schedule`.`kwargs`, `django_q_schedule`.`schedule_type`, `django_q_schedule`.`minutes`, `django_q_schedule`.`repeats`, `django_q_schedule`.`next_run`, `django_q_schedule`.`cron`, `django_q_schedule`.`task`, `django_q_schedule`.`cluster` FROM `django_q_schedule` WHERE (NOT (`django_q_schedule`.`repeats` = 0) AND `django_q_schedule`.`next_run` < '2022-10-18 00:01:32.693706' AND (`django_q_schedule`.`cluster` IS NULL OR `django_q_schedule`.`cluster` = 'archery')) ORDER BY `django_q_schedule`.`next_run` ASC FOR UPDATE"
"2022-10-18 00:01:32.695467","root[root] @  [172.21.0.2]",858,100,"Query","commit"
"2022-10-18 00:01:32.695695","root[root] @  [172.21.0.2]",858,100,"Query","set autocommit=1"
"2022-10-18 00:02:02.782540","root[root] @  [172.21.0.2]",858,100,"Query","set autocommit=0"
"2022-10-18 00:02:02.784227","root[root] @  [172.21.0.2]",858,100,"Query","SELECT `django_q_schedule`.`id`, `django_q_schedule`.`name`, `django_q_schedule`.`func`, `django_q_schedule`.`hook`, `django_q_schedule`.`args`, `django_q_schedule`.`kwargs`, `django_q_schedule`.`schedule_type`, `django_q_schedule`.`minutes`, `django_q_schedule`.`repeats`, `django_q_schedule`.`next_run`, `django_q_schedule`.`cron`, `django_q_schedule`.`task`, `django_q_schedule`.`cluster` FROM `django_q_schedule` WHERE (NOT (`django_q_schedule`.`repeats` = 0) AND `django_q_schedule`.`next_run` < '2022-10-18 00:02:02.783161' AND (`django_q_schedule`.`cluster` IS NULL OR `django_q_schedule`.`cluster` = 'archery')) ORDER BY `django_q_schedule`.`next_run` ASC FOR UPDATE"
"2022-10-18 00:02:02.784809","root[root] @  [172.21.0.2]",858,100,"Query","commit"
"2022-10-18 00:02:02.785079","root[root] @  [172.21.0.2]",858,100,"Query","set autocommit=1"
"2022-10-18 00:02:32.870442","root[root] @  [172.21.0.2]",858,100,"Quit",""
"2022-10-18 00:02:32.887498","[root] @  [172.21.0.2]",859,100,"Connect","root@172.21.0.2 on archery using SSL/TLS"
"2022-10-18 00:02:32.887827","root[root] @  [172.21.0.2]",859,100,"Query","SET sql_mode='STRICT_TRANS_TABLES'"
"2022-10-18 00:02:32.888078","root[root] @  [172.21.0.2]",859,100,"Query","set autocommit=0"
"2022-10-18 00:02:32.888233","root[root] @  [172.21.0.2]",859,100,"Query","set autocommit=1"
"2022-10-18 00:02:32.888498","root[root] @  [172.21.0.2]",859,100,"Query","SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED"
"2022-10-18 00:02:32.888773","root[root] @  [172.21.0.2]",859,100,"Query","set autocommit=0"
"2022-10-18 00:02:32.889965","root[root] @  [172.21.0.2]",859,100,"Query","SELECT `django_q_schedule`.`id`, `django_q_schedule`.`name`, `django_q_schedule`.`func`, `django_q_schedule`.`hook`, `django_q_schedule`.`args`, `django_q_schedule`.`kwargs`, `django_q_schedule`.`schedule_type`, `django_q_schedule`.`minutes`, `django_q_schedule`.`repeats`, `django_q_schedule`.`next_run`, `django_q_schedule`.`cron`, `django_q_schedule`.`task`, `django_q_schedule`.`cluster` FROM `django_q_schedule` WHERE (NOT (`django_q_schedule`.`repeats` = 0) AND `django_q_schedule`.`next_run` < '2022-10-18 00:02:32.889145' AND (`django_q_schedule`.`cluster` IS NULL OR `django_q_schedule`.`cluster` = 'archery')) ORDER BY `django_q_schedule`.`next_run` ASC FOR UPDATE"
"2022-10-18 00:02:32.890438","root[root] @  [172.21.0.2]",859,100,"Query","commit"
"2022-10-18 00:02:32.890581","root[root] @  [172.21.0.2]",859,100,"Query","set autocommit=1"
"2022-10-18 00:03:02.982545","root[root] @  [172.21.0.2]",859,100,"Query","set autocommit=0"
"2022-10-18 00:03:02.983947","root[root] @  [172.21.0.2]",859,100,"Query","SELECT `django_q_schedule`.`id`, `django_q_schedule`.`name`, `django_q_schedule`.`func`, `django_q_schedule`.`hook`, `django_q_schedule`.`args`, `django_q_schedule`.`kwargs`, `django_q_schedule`.`schedule_type`, `django_q_schedule`.`minutes`, `django_q_schedule`.`repeats`, `django_q_schedule`.`next_run`, `django_q_schedule`.`cron`, `django_q_schedule`.`task`, `django_q_schedule`.`cluster` FROM `django_q_schedule` WHERE (NOT (`django_q_schedule`.`repeats` = 0) AND `django_q_schedule`.`next_run` < '2022-10-18 00:03:02.983069' AND (`django_q_schedule`.`cluster` IS NULL OR `django_q_schedule`.`cluster` = 'archery')) ORDER BY `django_q_schedule`.`next_run` ASC FOR UPDATE"
"2022-10-18 00:03:02.984480","root[root] @  [172.21.0.2]",859,100,"Query","commit"
"2022-10-18 00:03:02.984738","root[root] @  [172.21.0.2]",859,100,"Query","set autocommit=1"
"2022-10-18 00:03:33.072393","root[root] @  [172.21.0.2]",859,100,"Quit",""
"2022-10-18 00:03:33.088490","[root] @  [172.21.0.2]",860,100,"Connect","root@172.21.0.2 on archery using SSL/TLS"
"2022-10-18 00:03:33.088795","root[root] @  [172.21.0.2]",860,100,"Query","SET sql_mode='STRICT_TRANS_TABLES'"
"2022-10-18 00:03:33.089070","root[root] @  [172.21.0.2]",860,100,"Query","set autocommit=0"
"2022-10-18 00:03:33.089282","root[root] @  [172.21.0.2]",860,100,"Query","set autocommit=1"
"2022-10-18 00:03:33.089539","root[root] @  [172.21.0.2]",860,100,"Query","SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED"
"2022-10-18 00:03:33.089749","root[root] @  [172.21.0.2]",860,100,"Query","set autocommit=0"
"2022-10-18 00:03:33.091004","root[root] @  [172.21.0.2]",860,100,"Query","SELECT `django_q_schedule`.`id`, `django_q_schedule`.`name`, `django_q_schedule`.`func`, `django_q_schedule`.`hook`, `django_q_schedule`.`args`, `django_q_schedule`.`kwargs`, `django_q_schedule`.`schedule_type`, `django_q_schedule`.`minutes`, `django_q_schedule`.`repeats`, `django_q_schedule`.`next_run`, `django_q_schedule`.`cron`, `django_q_schedule`.`task`, `django_q_schedule`.`cluster` FROM `django_q_schedule` WHERE (NOT (`django_q_schedule`.`repeats` = 0) AND `django_q_schedule`.`next_run` < '2022-10-18 00:03:33.090142' AND (`django_q_schedule`.`cluster` IS NULL OR `django_q_schedule`.`cluster` = 'archery')) ORDER BY `django_q_schedule`.`next_run` ASC FOR UPDATE"
"2022-10-18 00:03:33.091539","root[root] @  [172.21.0.2]",860,100,"Query","commit"
"2022-10-18 00:03:33.091724","root[root] @  [172.21.0.2]",860,100,"Query","set autocommit=1"
"2022-10-18 00:04:03.178712","root[root] @  [172.21.0.2]",860,100,"Query","set autocommit=0"
"2022-10-18 00:04:03.180132","root[root] @  [172.21.0.2]",860,100,"Query","SELECT `django_q_schedule`.`id`, `django_q_schedule`.`name`, `django_q_schedule`.`func`, `django_q_schedule`.`hook`, `django_q_schedule`.`args`, `django_q_schedule`.`kwargs`, `django_q_schedule`.`schedule_type`, `django_q_schedule`.`minutes`, `django_q_schedule`.`repeats`, `django_q_schedule`.`next_run`, `django_q_schedule`.`cron`, `django_q_schedule`.`task`, `django_q_schedule`.`cluster` FROM `django_q_schedule` WHERE (NOT (`django_q_schedule`.`repeats` = 0) AND `django_q_schedule`.`next_run` < '2022-10-18 00:04:03.179254' AND (`django_q_schedule`.`cluster` IS NULL OR `django_q_schedule`.`cluster` = 'archery')) ORDER BY `django_q_schedule`.`next_run` ASC FOR UPDATE"
"2022-10-18 00:04:03.180609","root[root] @  [172.21.0.2]",860,100,"Query","commit"
"2022-10-18 00:04:03.180803","root[root] @  [172.21.0.2]",860,100,"Query","set autocommit=1"
"2022-10-18 00:04:33.265021","root[root] @  [172.21.0.2]",860,100,"Quit",""
"2022-10-18 00:04:33.281666","[root] @  [172.21.0.2]",861,100,"Connect","root@172.21.0.2 on archery using SSL/TLS"
"2022-10-18 00:04:33.281968","root[root] @  [172.21.0.2]",861,100,"Query","SET sql_mode='STRICT_TRANS_TABLES'"
"2022-10-18 00:04:33.282228","root[root] @  [172.21.0.2]",861,100,"Query","set autocommit=0"
"2022-10-18 00:04:33.282420","root[root] @  [172.21.0.2]",861,100,"Query","set autocommit=1"
"2022-10-18 00:04:33.282667","root[root] @  [172.21.0.2]",861,100,"Query","SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED"
"2022-10-18 00:04:33.282876","root[root] @  [172.21.0.2]",861,100,"Query","set autocommit=0"
"2022-10-18 00:04:33.284205","root[root] @  [172.21.0.2]",861,100,"Query","SELECT `django_q_schedule`.`id`, `django_q_schedule`.`name`, `django_q_schedule`.`func`, `django_q_schedule`.`hook`, `django_q_schedule`.`args`, `django_q_schedule`.`kwargs`, `django_q_schedule`.`schedule_type`, `django_q_schedule`.`minutes`, `django_q_schedule`.`repeats`, `django_q_schedule`.`next_run`, `django_q_schedule`.`cron`, `django_q_schedule`.`task`, `django_q_schedule`.`cluster` FROM `django_q_schedule` WHERE (NOT (`django_q_schedule`.`repeats` = 0) AND `django_q_schedule`.`next_run` < '2022-10-18 00:04:33.283273' AND (`django_q_schedule`.`cluster` IS NULL OR `django_q_schedule`.`cluster` = 'archery')) ORDER BY `django_q_schedule`.`next_run` ASC FOR UPDATE"
"2022-10-18 00:04:33.284831","root[root] @  [172.21.0.2]",861,100,"Query","commit"
"2022-10-18 00:04:33.285010","root[root] @  [172.21.0.2]",861,100,"Query","set autocommit=1"
"2022-10-18 00:05:03.370617","root[root] @  [172.21.0.2]",861,100,"Query","set autocommit=0"
"2022-10-18 00:05:03.374378","root[root] @  [172.21.0.2]",861,100,"Query","SELECT `django_q_schedule`.`id`, `django_q_schedule`.`name`, `django_q_schedule`.`func`, `django_q_schedule`.`hook`, `django_q_schedule`.`args`, `django_q_schedule`.`kwargs`, `django_q_schedule`.`schedule_type`, `django_q_schedule`.`minutes`, `django_q_schedule`.`repeats`, `django_q_schedule`.`next_run`, `django_q_schedule`.`cron`, `django_q_schedule`.`task`, `django_q_schedule`.`cluster` FROM `django_q_schedule` WHERE (NOT (`django_q_schedule`.`repeats` = 0) AND `django_q_schedule`.`next_run` < '2022-10-18 00:05:03.373317' AND (`django_q_schedule`.`cluster` IS NULL OR `django_q_schedule`.`cluster` = 'archery')) ORDER BY `django_q_schedule`.`next_run` ASC FOR UPDATE"
"2022-10-18 00:05:03.375052","root[root] @  [172.21.0.2]",861,100,"Query","commit"
"2022-10-18 00:05:03.380070","root[root] @  [172.21.0.2]",861,100,"Query","set autocommit=1"
"2022-10-18 00:05:33.466259","root[root] @  [172.21.0.2]",861,100,"Quit",""
"2022-10-18 00:05:33.488029","[root] @  [172.21.0.2]",862,100,"Connect","root@172.21.0.2 on archery using SSL/TLS"
"2022-10-18 00:05:33.488360","root[root] @  [172.21.0.2]",862,100,"Query","SET sql_mode='STRICT_TRANS_TABLES'"
"2022-10-18 00:05:33.488749","root[root] @  [172.21.0.2]",862,100,"Query","set autocommit=0"
"2022-10-18 00:05:33.489037","root[root] @  [172.21.0.2]",862,100,"Query","set autocommit=1"
"2022-10-18 00:05:33.489389","root[root] @  [172.21.0.2]",862,100,"Query","SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED"
"2022-10-18 00:05:33.489704","root[root] @  [172.21.0.2]",862,100,"Query","set autocommit=0"
"2022-10-18 00:05:33.493561","root[root] @  [172.21.0.2]",862,100,"Query","SELECT `django_q_schedule`.`id`, `django_q_schedule`.`name`, `django_q_schedule`.`func`, `django_q_schedule`.`hook`, `django_q_schedule`.`args`, `django_q_schedule`.`kwargs`, `django_q_schedule`.`schedule_type`, `django_q_schedule`.`minutes`, `django_q_schedule`.`repeats`, `django_q_schedule`.`next_run`, `django_q_schedule`.`cron`, `django_q_schedule`.`task`, `django_q_schedule`.`cluster` FROM `django_q_schedule` WHERE (NOT (`django_q_schedule`.`repeats` = 0) AND `django_q_schedule`.`next_run` < '2022-10-18 00:05:33.490164' AND (`django_q_schedule`.`cluster` IS NULL OR `django_q_schedule`.`cluster` = 'archery')) ORDER BY `django_q_schedule`.`next_run` ASC FOR UPDATE"
